RUC_Patrono,Periodo,Cedula_Empleado,Nombre_Completo,Cargo,Departamento,Tipo_Contrato,Fecha_Ingreso,Salario_Bruto,Deducciones_CSS,Patronal_CSS,Impuesto_Renta_Retenido,Salario_Neto,Estado_Empleado
4-721-985 DV 88,3/1/2025,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,2651.98,258.57,324.87,132.6,2260.81,Activo
15523-2-65342 DV 45,4/1/2025,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,1049.56,102.33,128.57,0,947.23,Activo
15523-2-65342 DV 45,4/1/2025,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,1297.43,126.5,158.94,64.87,1106.06,Activo
15523-2-65342 DV 45,4/1/2025,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,1413.62,137.83,173.17,70.68,1205.11,Activo
15523-2-65342 DV 45,4/1/2025,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,,289.4,363.61,148.41,2530.4,Activo
15523-2-65342 DV 45,4/1/2025,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,947.23,92.36,116.04,0,854.88,Activo
15523-2-65342 DV 45,4/1/2025,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,1530.53,149.23,187.49,76.53,1304.78,Activo
15523-2-65342 DV 45,4/1/2025,PE-92-985,Empleado_Inv_7,Gerente,Tecnologia,Indefinido,5/15/2023,,272.08,341.84,139.53,2378.94,Activo
15523-2-65342 DV 45,4/1/2025,PE-19-511,Empleado_Inv_8,Operario,Ventas,Indefinido,5/15/2023,2427.73,236.7,297.4,121.39,2069.64,Activo
15523-2-65342 DV 45,4/1/2025,PE-95-147,Empleado_Inv_9,Coordinador,Finanzas,Por Obra,5/15/2023,1794.69,174.98,219.85,89.73,1529.97,Activo
15523-2-65342 DV 45,4/1/2025,PE-40-168,Empleado_Inv_10,Coordinador,Tecnologia,Indefinido,5/15/2023,1773.34,172.9,217.23,88.67,1511.77,Activo
15523-2-65342 DV 45,4/1/2025,PE-48-101,Empleado_Inv_11,Gerente,Ventas,Temporal,5/15/2023,1171.11,114.18,143.46,58.56,998.37,Activo
15523-2-65342 DV 45,4/1/2025,PE-86-890,Empleado_Inv_12,Analista,Tecnologia,Temporal,5/15/2023,3365.47,328.13,412.27,168.27,2869.07,Activo
15523-2-65342 DV 45,4/1/2025,PE-27-107,Empleado_Inv_13,Gerente,Logistica,Por Obra,5/15/2023,3483.59,339.65,426.74,174.18,2969.76,Activo
15523-2-65342 DV 45,4/1/2025,PE-18-501,Empleado_Inv_14,Operario,Finanzas,Indefinido,5/15/2023,1118.75,109.08,137.05,55.94,953.73,Activo
8-842-1324 DV 12,4/1/2025,PE-32-835,Empleado_Tec_1,Operario,Operaciones,Por Obra,5/15/2023,1104.58,107.7,135.31,55.23,941.65,Activo
8-842-1324 DV 12,4/1/2025,PE-37-866,Empleado_Tec_2,Coordinador,Ventas,Indefinido,5/15/2023,1005.64,98.05,123.19,0,907.59,Activo
8-842-1324 DV 12,4/1/2025,PE-78-783,Empleado_Tec_3,Analista,Logistica,Por Obra,5/15/2023,3099.99,302.25,379.75,155,2642.74,Activo
8-842-1324 DV 12,4/1/2025,PE-80-132,Empleado_Tec_4,Gerente,Operaciones,Indefinido,5/15/2023,2414.77,235.44,295.81,120.74,2058.59,Activo
8-842-1324 DV 12,4/1/2025,PE-26-665,Empleado_Tec_5,Analista,Tecnologia,Temporal,5/15/2023,3491.18,340.39,427.67,174.56,2976.23,Activo
8-842-1324 DV 12,4/1/2025,PE-94-582,Empleado_Tec_6,Gerente,Operaciones,Indefinido,5/15/2023,2229.04,217.33,273.06,111.45,1900.26,Activo
8-842-1324 DV 12,4/1/2025,PE-82-384,Empleado_Tec_7,Operario,Finanzas,Por Obra,5/15/2023,2543.68,248.01,311.6,127.18,2168.49,Activo
8-842-1324 DV 12,4/1/2025,PE-79-230,Empleado_Tec_8,Operario,Tecnologia,Por Obra,5/15/2023,1252.39,122.11,153.42,62.62,1067.66,Activo
8-842-1324 DV 12,4/1/2025,PE-51-600,Empleado_Tec_9,Coordinador,Tecnologia,Indefinido,5/15/2023,3162.42,308.34,387.4,158.12,2695.97,Activo
8-842-1324 DV 12,4/1/2025,PE-32-877,Empleado_Tec_10,Analista,Ventas,Indefinido,5/15/2023,2231.62,217.58,273.37,111.58,1902.46,Activo
8-842-1324 DV 12,4/1/2025,PE-46-773,Empleado_Tec_11,Coordinador,Operaciones,Indefinido,5/15/2023,2946.41,287.27,360.94,147.32,2511.81,Activo
8-842-1324 DV 12,4/1/2025,PE-57-681,Empleado_Tec_12,Operario,Operaciones,Por Obra,5/15/2023,1734.1,169.08,212.43,86.71,1478.32,Activo
8-842-1324 DV 12,4/1/2025,PE-90-509,Empleado_Tec_13,Supervisor,Finanzas,Indefinido,5/15/2023,2415.09,235.47,295.85,120.75,2058.86,Activo
8-842-1324 DV 12,4/1/2025,PE-69-543,Empleado_Tec_14,Analista,Operaciones,Por Obra,5/15/2023,1223.73,119.31,149.91,61.19,1043.23,Activo
8-842-1324 DV 12,4/1/2025,PE-87-186,Empleado_Tec_15,Supervisor,Tecnologia,Temporal,5/15/2023,3215.35,313.5,393.88,160.77,2741.08,Activo
8-842-1324 DV 12,4/1/2025,PE-68-504,Empleado_Tec_16,Operario,Logistica,Por Obra,5/15/2023,2924.01,285.09,358.19,146.2,2492.72,Activo
4-721-985 DV 88,4/1/2025,PE-15-735,Empleado_Agr_1,Gerente,Finanzas,Indefinido,5/15/2023,1477.55,144.06,181,73.88,1259.61,Activo
4-721-985 DV 88,4/1/2025,PE-79-529,Empleado_Agr_2,Coordinador,Operaciones,Temporal,5/15/2023,945,92.14,115.76,0,852.86,Activo
4-721-985 DV 88,4/1/2025,PE-12-233,Empleado_Agr_3,Analista,Logistica,Por Obra,5/15/2023,1519.87,148.19,186.18,75.99,1295.69,Activo
4-721-985 DV 88,4/1/2025,PE-15-286,Empleado_Agr_4,Gerente,Tecnologia,Por Obra,5/15/2023,2170.38,211.61,265.87,108.52,1850.25,Activo
4-721-985 DV 88,4/1/2025,PE-49-896,Empleado_Agr_5,Supervisor,Logistica,Indefinido,5/15/2023,3111.78,303.4,381.19,155.59,2652.79,Activo
4-721-985 DV 88,4/1/2025,PE-44-212,Empleado_Agr_6,Coordinador,Operaciones,Por Obra,5/15/2023,1073.71,104.69,131.53,0,969.02,Activo
4-721-985 DV 88,4/1/2025,PE-99-602,Empleado_Agr_7,Gerente,Tecnologia,Indefinido,5/15/2023,1659.87,161.84,203.33,82.99,1415.04,Activo
4-721-985 DV 88,4/1/2025,PE-25-794,Empleado_Agr_8,Gerente,Operaciones,Temporal,5/15/2023,1734.39,169.1,212.46,86.72,1478.56,Activo
4-721-985 DV 88,4/1/2025,PE-46-397,Empleado_Agr_9,Gerente,Tecnologia,Por Obra,5/15/2023,2429.46,236.87,297.61,121.47,2071.12,Activo
4-721-985 DV 88,4/1/2025,PE-14-204,Empleado_Agr_10,Analista,Finanzas,Por Obra,5/15/2023,2091.85,203.96,256.25,104.59,1783.3,Activo
4-721-985 DV 88,4/1/2025,PE-86-245,Empleado_Agr_11,Analista,Ventas,Indefinido,5/15/2023,2126.48,207.33,260.49,106.32,1812.82,Activo
4-721-985 DV 88,4/1/2025,PE-17-572,Empleado_Agr_12,Coordinador,Ventas,Temporal,5/15/2023,1128.12,109.99,138.2,56.41,961.73,Activo
4-721-985 DV 88,4/1/2025,PE-28-386,Empleado_Agr_13,Supervisor,Tecnologia,Por Obra,5/15/2023,3175.21,309.58,388.96,158.76,2706.87,Activo
4-721-985 DV 88,4/1/2025,PE-20-565,Empleado_Agr_14,Coordinador,Tecnologia,Por Obra,5/15/2023,1983.48,193.39,242.98,99.17,1690.92,Activo
4-721-985 DV 88,4/1/2025,PE-10-150,Empleado_Agr_15,Supervisor,Ventas,Por Obra,5/15/2023,2244.22,218.81,274.92,112.21,1913.2,Activo
4-721-985 DV 88,4/1/2025,PE-37-818,Empleado_Agr_16,Gerente,Logistica,Indefinido,5/15/2023,3195.2,311.53,391.41,159.76,2723.91,Activo
4-721-985 DV 88,4/1/2025,PE-81-376,Empleado_Agr_17,Gerente,Logistica,Indefinido,5/15/2023,1034.21,100.84,126.69,0,933.38,Activo
4-721-985 DV 88,4/1/2025,PE-69-566,Empleado_Agr_18,Analista,Finanzas,Indefinido,5/15/2023,820.75,80.02,100.54,0,740.73,Activo
4-721-985 DV 88,4/1/2025,PE-37-679,Empleado_Agr_19,Coordinador,Tecnologia,Temporal,5/15/2023,3093.64,301.63,378.97,154.68,2637.33,Activo
4-721-985 DV 88,4/1/2025,PE-20-571,Empleado_Agr_20,Operario,Finanzas,Temporal,5/15/2023,1909.2,186.15,233.88,95.46,1627.6,Activo
4-721-985 DV 88,4/1/2025,PE-80-756,Empleado_Agr_21,Supervisor,Finanzas,Temporal,5/15/2023,2271.93,221.51,278.31,113.6,1936.82,Activo
4-721-985 DV 88,4/1/2025,PE-17-924,Empleado_Agr_22,Analista,Ventas,Indefinido,5/15/2023,2013.45,196.31,246.65,100.67,1716.47,Activo
4-721-985 DV 88,4/1/2025,PE-63-399,Empleado_Agr_23,Analista,Operaciones,Por Obra,5/15/2023,3185.62,310.6,390.24,159.28,2715.74,Activo
4-721-985 DV 88,4/1/2025,PE-39-210,Empleado_Agr_24,Supervisor,Logistica,Por Obra,5/15/2023,2985.91,291.13,365.77,149.3,2545.49,Activo
4-721-985 DV 88,4/1/2025,PE-53-139,Empleado_Agr_25,Coordinador,Ventas,Por Obra,5/15/2023,2859.08,278.76,350.24,142.95,2437.37,Activo
4-721-985 DV 88,4/1/2025,PE-95-506,Empleado_Agr_26,Coordinador,Ventas,Temporal,5/15/2023,2354.51,229.57,288.43,117.73,2007.22,Activo
4-721-985 DV 88,4/1/2025,PE-37-958,Empleado_Agr_27,Analista,Ventas,Temporal,5/15/2023,2653.9,258.76,325.1,132.7,2262.45,Activo
4-721-985 DV 88,4/1/2025,PE-11-554,Empleado_Agr_28,Operario,Ventas,Indefinido,5/15/2023,1588.62,154.89,194.61,79.43,1354.3,Activo
4-721-985 DV 88,4/1/2025,PE-15-431,Empleado_Agr_29,Operario,Finanzas,Indefinido,5/15/2023,1593.83,155.4,195.24,79.69,1358.74,Activo
4-721-985 DV 88,4/1/2025,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,1892.82,184.55,231.87,94.64,1613.63,Activo
15523-2-65342 DV 45,5/1/2025,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,2078.51,202.66,254.62,103.93,1771.93,Activo
15523-2-65342 DV 45,5/1/2025,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,1851.59,180.53,226.82,92.58,1578.48,Activo
15523-2-65342 DV 45,5/1/2025,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,2359.49,230.05,289.04,117.97,2011.47,Activo
15523-2-65342 DV 45,5/1/2025,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,2785.04,271.54,341.17,139.25,2374.25,Activo
15523-2-65342 DV 45,5/1/2025,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,2439.84,237.88,298.88,121.99,2079.97,Activo
15523-2-65342 DV 45,5/1/2025,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,2100.11,204.76,257.26,105.01,1790.34,Activo
15523-2-65342 DV 45,5/1/2025,PE-92-985,Empleado_Inv_7,Gerente,Tecnologia,Indefinido,5/15/2023,1423.2,138.76,174.34,71.16,1213.28,Activo
15523-2-65342 DV 45,5/1/2025,PE-19-511,Empleado_Inv_8,Operario,Ventas,Indefinido,5/15/2023,3432.22,334.64,420.45,171.61,2925.97,Activo
15523-2-65342 DV 45,2025/05,PE-95-147,Empleado_Inv_9,Coordinador,Finanzas,Por Obra,5/15/2023,2507.48,244.48,307.17,125.37,2137.63,Activo
15523-2-65342 DV 45,5/1/2025,PE-40-168,Empleado_Inv_10,Coordinador,Tecnologia,Indefinido,5/15/2023,2248.73,219.25,275.47,112.44,1917.04,Activo
15523-2-65342 DV 45,5/1/2025,PE-48-101,Empleado_Inv_11,Gerente,Ventas,Temporal,5/15/2023,3011.09,293.58,368.86,150.55,2566.95,Activo
15523-2-65342 DV 45,5/1/2025,PE-86-890,Empleado_Inv_12,Analista,Tecnologia,Temporal,5/15/2023,2499.05,243.66,306.13,124.95,2130.44,Activo
15523-2-65342 DV 45,5/1/2025,PE-27-107,Empleado_Inv_13,Gerente,Logistica,Por Obra,5/15/2023,1179.25,114.98,144.46,58.96,1005.31,Activo
15523-2-65342 DV 45,5/1/2025,PE-18-501,Empleado_Inv_14,Operario,Finanzas,Indefinido,5/15/2023,1176.69,114.73,144.14,58.83,1003.13,Activo
8-842-1324 DV 12,5/1/2025,PE-32-835,Empleado_Tec_1,Operario,Operaciones,Por Obra,5/15/2023,2406.73,234.66,294.82,120.34,2051.74,Activo
8-842-1324 DV 12,5/1/2025,PE-37-866,Empleado_Tec_2,Coordinador,Ventas,Indefinido,5/15/2023,3015.83,294.04,369.44,150.79,2571,Activo
8-842-1324 DV 12,5/1/2025,PE-78-783,Empleado_Tec_3,Analista,Logistica,Por Obra,5/15/2023,2597.78,253.28,318.23,129.89,2214.61,Activo
8-842-1324 DV 12,5/1/2025,PE-80-132,Empleado_Tec_4,Gerente,Operaciones,Indefinido,5/15/2023,3477.29,339.04,425.97,173.86,2964.39,Activo
8-842-1324 DV 12,5/1/2025,PE-26-665,Empleado_Tec_5,Analista,Tecnologia,Temporal,5/15/2023,2120.69,206.77,259.78,106.03,1807.89,Activo
8-842-1324 DV 12,5/1/2025,PE-94-582,Empleado_Tec_6,Gerente,Operaciones,Indefinido,5/15/2023,2249.45,219.32,275.56,112.47,1917.66,Activo
8-842-1324 DV 12,5/1/2025,PE-82-384,Empleado_Tec_7,Operario,Finanzas,Por Obra,5/15/2023,1966.14,191.7,240.85,98.31,1676.13,Activo
8-842-1324 DV 12,5/1/2025,PE-79-230,Empleado_Tec_8,Operario,Tecnologia,Por Obra,5/15/2023,2048.55,199.73,250.95,102.43,1746.39,Activo
8-842-1324 DV 12,5/1/2025,PE-51-600,Empleado_Tec_9,Coordinador,Tecnologia,Indefinido,5/15/2023,2716.87,264.9,332.82,135.84,2316.14,Activo
8-842-1324 DV 12,5/1/2025,PE-32-877,Empleado_Tec_10,Analista,Ventas,Indefinido,5/15/2023,1152.96,112.41,141.24,57.65,982.9,Activo
8-842-1324 DV 12,5/1/2025,PE-46-773,Empleado_Tec_11,Coordinador,Operaciones,Indefinido,5/15/2023,2054.24,200.29,251.64,102.71,1751.24,Activo
8-842-1324 DV 12,5/1/2025,PE-57-681,Empleado_Tec_12,Operario,Operaciones,Por Obra,5/15/2023,2529.8,246.66,309.9,126.49,2156.66,Activo
8-842-1324 DV 12,5/1/2025,PE-90-509,Empleado_Tec_13,Supervisor,Finanzas,Indefinido,5/15/2023,1717.16,167.42,210.35,85.86,1463.88,Activo
8-842-1324 DV 12,5/1/2025,PE-69-543,Empleado_Tec_14,Analista,Operaciones,Por Obra,5/15/2023,832.36,81.15,101.96,0,751.2,Activo
8-842-1324 DV 12,5/1/2025,PE-87-186,Empleado_Tec_15,Supervisor,Tecnologia,Temporal,5/15/2023,3129.01,305.08,383.3,156.45,2667.48,Activo
8-842-1324 DV 12,5/1/2025,PE-68-504,Empleado_Tec_16,Operario,Logistica,Por Obra,5/15/2023,1353.3,131.95,165.78,67.67,1153.69,Activo
4-721-985 DV 88,5/1/2025,PE-15-735,Empleado_Agr_1,Gerente,Finanzas,Indefinido,5/15/2023,1788.77,174.41,219.12,89.44,1524.93,Activo
4-721-985 DV 88,5/1/2025,PE-79-529,Empleado_Agr_2,Coordinador,Operaciones,Temporal,5/15/2023,1688.03,164.58,206.78,84.4,1439.04,Activo
4-721-985 DV 88,5/1/2025,PE-12-233,Empleado_Agr_3,Analista,Logistica,Por Obra,5/15/2023,1789.34,174.46,219.19,89.47,1525.41,Activo
4-721-985 DV 88,5/1/2025,PE-15-286,Empleado_Agr_4,Gerente,Tecnologia,Por Obra,5/15/2023,833.4,81.26,102.09,0,752.14,Activo
4-721-985 DV 88,5/1/2025,PE-49-896,Empleado_Agr_5,Supervisor,Logistica,Indefinido,5/15/2023,1814.84,176.95,222.32,90.74,1547.15,Activo
4-721-985 DV 88,5/1/2025,PE-44-212,Empleado_Agr_6,Coordinador,Operaciones,Por Obra,5/15/2023,2929.97,285.67,358.92,146.5,2497.8,Activo
4-721-985 DV 88,May-25,PE-99-602,Empleado_Agr_7,Gerente,Tecnologia,Indefinido,5/15/2023,888.1,86.59,108.79,0,801.51,Activo
4-721-985 DV 88,5/1/2025,PE-25-794,Empleado_Agr_8,Gerente,Operaciones,Temporal,5/15/2023,1827.82,178.21,223.91,91.39,1558.22,Activo
4-721-985 DV 88,5/1/2025,PE-46-397,Empleado_Agr_9,Gerente,Tecnologia,Por Obra,5/15/2023,2819.67,274.92,345.41,140.98,2403.77,Activo
4-721-985 DV 88,5/1/2025,PE-14-204,Empleado_Agr_10,Analista,Finanzas,Por Obra,5/15/2023,1755.64,171.18,215.07,87.78,1496.68,Activo
4-721-985 DV 88,5/1/2025,PE-86-245,Empleado_Agr_11,Analista,Ventas,Indefinido,5/15/2023,1343.06,130.95,164.52,67.15,1144.96,Activo
4-721-985 DV 88,5/1/2025,PE-17-572,Empleado_Agr_12,Coordinador,Ventas,Temporal,5/15/2023,1015.99,99.06,124.46,0,916.93,Activo
4-721-985 DV 88,5/1/2025,PE-28-386,Empleado_Agr_13,Supervisor,Tecnologia,Por Obra,5/15/2023,2667.57,260.09,326.78,133.38,2274.11,Activo
4-721-985 DV 88,5/1/2025,PE-20-565,Empleado_Agr_14,Coordinador,Tecnologia,Por Obra,5/15/2023,3202.2,312.21,392.27,160.11,2729.87,Activo
4-721-985 DV 88,5/1/2025,PE-10-150,Empleado_Agr_15,Supervisor,Ventas,Por Obra,5/15/2023,2131.35,207.81,261.09,106.57,1816.97,Activo
4-721-985 DV 88,5/1/2025,PE-37-818,Empleado_Agr_16,Gerente,Logistica,Indefinido,5/15/2023,,209.26,262.91,107.31,1829.67,Activo
4-721-985 DV 88,5/1/2025,PE-81-376,Empleado_Agr_17,Gerente,Logistica,Indefinido,5/15/2023,1443.86,140.78,176.87,72.19,1230.89,Activo
4-721-985 DV 88,5/1/2025,PE-69-566,Empleado_Agr_18,Analista,Finanzas,Indefinido,5/15/2023,1287.95,125.58,157.77,64.4,1097.98,Activo
4-721-985 DV 88,5/1/2025,PE-37-679,Empleado_Agr_19,Coordinador,Tecnologia,Temporal,5/15/2023,3140.06,306.16,384.66,157,2676.9,Activo
4-721-985 DV 88,5/1/2025,PE-20-571,Empleado_Agr_20,Operario,Finanzas,Temporal,5/15/2023,2236.85,218.09,274.01,111.84,1906.91,Activo
4-721-985 DV 88,5/1/2025,PE-80-756,Empleado_Agr_21,Supervisor,Finanzas,Temporal,5/15/2023,2448.27,238.71,299.91,122.41,2087.15,Activo
4-721-985 DV 88,5/1/2025,PE-17-924,Empleado_Agr_22,Analista,Ventas,Indefinido,5/15/2023,2086.6,203.44,255.61,104.33,1778.82,Activo
4-721-985 DV 88,5/1/2025,PE-63-399,Empleado_Agr_23,Analista,Operaciones,Por Obra,5/15/2023,3387.36,330.27,414.95,169.37,2887.73,Activo
4-721-985 DV 88,5/1/2025,PE-39-210,Empleado_Agr_24,Supervisor,Logistica,Por Obra,5/15/2023,2477.62,241.57,303.51,123.88,2112.17,Activo
4-721-985 DV 88,5/1/2025,PE-53-139,Empleado_Agr_25,Coordinador,Ventas,Por Obra,5/15/2023,1748.74,170.5,214.22,87.44,1490.8,Activo
4-721-985 DV 88,5/1/2025,PE-95-506,Empleado_Agr_26,Coordinador,Ventas,Temporal,5/15/2023,1725.49,168.24,211.37,86.27,1470.98,Activo
4-721-985 DV 88,5/1/2025,PE-37-958,Empleado_Agr_27,Analista,Ventas,Temporal,5/15/2023,3165.63,308.65,387.79,158.28,2698.7,Activo
4-721-985 DV 88,5/1/2025,PE-11-554,Empleado_Agr_28,Operario,Ventas,Indefinido,5/15/2023,1122.41,109.44,137.5,56.12,956.86,Activo
4-721-985 DV 88,5/1/2025,PE-15-431,Empleado_Agr_29,Operario,Finanzas,Indefinido,5/15/2023,3194.48,311.46,391.32,159.72,2723.29,Activo
4-721-985 DV 88,5/1/2025,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,1403.69,136.86,171.95,70.18,1196.64,Activo
15523-2-65342 DV 45,6/1/2025,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,3219.09,313.86,394.34,160.95,2744.27,Activo
15523-2-65342 DV 45,6/1/2025,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,3291.48,320.92,403.21,164.57,2805.98,Activo
15523-2-65342 DV 45,6/1/2025,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,1482.01,144.5,181.55,74.1,1263.41,Activo
15523-2-65342 DV 45,6/1/2025,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,2587.31,252.26,316.95,129.37,2205.68,Activo
15523-2-65342 DV 45,6/1/2025,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,2961.6,288.76,362.8,148.08,2524.76,Activo
15523-2-65342 DV 45,2025/06,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,2993.1,291.83,366.66,149.66,2551.62,Activo
15523-2-65342 DV 45,6/1/2025,PE-92-985,Empleado_Inv_7,Gerente,Tecnologia,Indefinido,5/15/2023,880.21,85.82,107.83,0,794.39,Activo
15523-2-65342 DV 45,6/1/2025,PE-19-511,Empleado_Inv_8,Operario,Ventas,Indefinido,5/15/2023,2220.79,216.53,272.05,111.04,1893.22,Activo
15523-2-65342 DV 45,6/1/2025,PE-95-147,Empleado_Inv_9,Coordinador,Finanzas,Por Obra,5/15/2023,3217.45,313.7,394.14,160.87,2742.87,Activo
15523-2-65342 DV 45,6/1/2025,PE-40-168,Empleado_Inv_10,Coordinador,Tecnologia,Indefinido,5/15/2023,,90.2,113.33,0,834.93,Activo
15523-2-65342 DV 45,6/1/2025,PE-48-101,Empleado_Inv_11,Gerente,Ventas,Temporal,5/15/2023,1511.77,147.4,185.19,75.59,1288.78,Activo
15523-2-65342 DV 45,6/1/2025,PE-86-890,Empleado_Inv_12,Analista,Tecnologia,Temporal,5/15/2023,2813.45,274.31,344.65,140.67,2398.47,Activo
15523-2-65342 DV 45,6/1/2025,PE-27-107,Empleado_Inv_13,Gerente,Logistica,Por Obra,5/15/2023,2940.69,286.72,360.23,147.03,2506.94,Activo
15523-2-65342 DV 45,6/1/2025,PE-18-501,Empleado_Inv_14,Operario,Finanzas,Indefinido,5/15/2023,1853.8,180.75,227.09,92.69,1580.36,Activo
8-842-1324 DV 12,6/1/2025,PE-32-835,Empleado_Tec_1,Operario,Operaciones,Por Obra,5/15/2023,2967.24,289.31,363.49,148.36,2529.57,Activo
8-842-1324 DV 12,6/1/2025,PE-37-866,Empleado_Tec_2,Coordinador,Ventas,Indefinido,5/15/2023,1312.91,128.01,160.83,65.65,1119.26,Activo
8-842-1324 DV 12,6/1/2025,PE-78-783,Empleado_Tec_3,Analista,Logistica,Por Obra,5/15/2023,1749.01,170.53,214.25,87.45,1491.03,Activo
8-842-1324 DV 12,6/1/2025,PE-80-132,Empleado_Tec_4,Gerente,Operaciones,Indefinido,5/15/2023,3189.34,310.96,390.69,159.47,2718.92,Activo
8-842-1324 DV 12,6/1/2025,PE-26-665,Empleado_Tec_5,Analista,Tecnologia,Temporal,5/15/2023,1335.61,130.22,163.61,66.78,1138.61,Activo
8-842-1324 DV 12,6/1/2025,PE-94-582,Empleado_Tec_6,Gerente,Operaciones,Indefinido,5/15/2023,1111.65,108.39,136.18,55.58,947.68,Activo
8-842-1324 DV 12,6/1/2025,PE-82-384,Empleado_Tec_7,Operario,Finanzas,Por Obra,5/15/2023,2318.33,226.04,284,115.92,1976.38,Activo
8-842-1324 DV 12,6/1/2025,PE-79-230,Empleado_Tec_8,Operario,Tecnologia,Por Obra,5/15/2023,2617.2,255.18,320.61,130.86,2231.16,Activo
8-842-1324 DV 12,6/1/2025,PE-51-600,Empleado_Tec_9,Coordinador,Tecnologia,Indefinido,5/15/2023,2330.49,227.22,285.48,116.52,1986.74,Activo
8-842-1324 DV 12,6/1/2025,PE-32-877,Empleado_Tec_10,Analista,Ventas,Indefinido,5/15/2023,2093.23,204.09,256.42,104.66,1784.48,Activo
8-842-1324 DV 12,6/1/2025,PE-46-773,Empleado_Tec_11,Coordinador,Operaciones,Indefinido,5/15/2023,1945.02,189.64,238.26,97.25,1658.13,Activo
8-842-1324 DV 12,6/1/2025,PE-57-681,Empleado_Tec_12,Operario,Operaciones,Por Obra,5/15/2023,1364.46,133.03,167.15,68.22,1163.2,Activo
8-842-1324 DV 12,6/1/2025,PE-90-509,Empleado_Tec_13,Supervisor,Finanzas,Indefinido,5/15/2023,2926.95,285.38,358.55,146.35,2495.23,Activo
8-842-1324 DV 12,6/1/2025,PE-69-543,Empleado_Tec_14,Analista,Operaciones,Por Obra,5/15/2023,3427.53,334.18,419.87,171.38,2921.97,Activo
8-842-1324 DV 12,6/1/2025,PE-87-186,Empleado_Tec_15,Supervisor,Tecnologia,Temporal,5/15/2023,2268.74,221.2,277.92,113.44,1934.1,Activo
8-842-1324 DV 12,6/1/2025,PE-68-504,Empleado_Tec_16,Operario,Logistica,Por Obra,5/15/2023,1526.9,148.87,187.04,76.34,1301.68,Activo
4-721-985 DV 88,6/1/2025,PE-15-735,Empleado_Agr_1,Gerente,Finanzas,Indefinido,5/15/2023,3217.45,313.7,394.14,160.87,2742.88,Activo
4-721-985 DV 88,6/1/2025,PE-79-529,Empleado_Agr_2,Coordinador,Operaciones,Temporal,5/15/2023,3338.23,325.48,408.93,166.91,2845.84,Activo
4-721-985 DV 88,6/1/2025,PE-12-233,Empleado_Agr_3,Analista,Logistica,Por Obra,5/15/2023,891.75,86.95,109.24,0,804.8,Activo
4-721-985 DV 88,6/1/2025,PE-15-286,Empleado_Agr_4,Gerente,Tecnologia,Por Obra,5/15/2023,3365.48,328.13,412.27,168.27,2869.07,Activo
4-721-985 DV 88,6/1/2025,PE-49-896,Empleado_Agr_5,Supervisor,Logistica,Indefinido,5/15/2023,2046.73,199.56,250.72,102.34,1744.84,Activo
4-721-985 DV 88,6/1/2025,PE-44-212,Empleado_Agr_6,Coordinador,Operaciones,Por Obra,5/15/2023,1050.24,102.4,128.65,0,947.84,Activo
4-721-985 DV 88,6/1/2025,PE-99-602,Empleado_Agr_7,Gerente,Tecnologia,Indefinido,5/15/2023,3082.65,300.56,377.63,154.13,2627.96,Activo
4-721-985 DV 88,6/1/2025,PE-25-794,Empleado_Agr_8,Gerente,Operaciones,Temporal,5/15/2023,1800.92,175.59,220.61,90.05,1535.28,Activo
4-721-985 DV 88,6/1/2025,PE-46-397,Empleado_Agr_9,Gerente,Tecnologia,Por Obra,5/15/2023,1105.42,107.78,135.41,55.27,942.37,Activo
4-721-985 DV 88,6/1/2025,PE-14-204,Empleado_Agr_10,Analista,Finanzas,Por Obra,5/15/2023,,97.91,123.01,0,906.25,Activo
